location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
  28.05 -26.20 1753.0, 0 16 299 10 2024,    305.5781,     10.0422,     47.7278,      0.7889,    353.2988,      0.3029,  64355.8634,      3.2283,     46.5642,     34.5535,    -39.7095,  305.5781,0.194058
-122.00  37.50   25.0, 0 16 299 10 2024,    306.8816,      7.4293,    102.4612,      0.5512,   1265.5705,      0.3934,  89694.1019,      3.4272,     32.1377,     35.2598,    145.8727,  309.3366,0.191051
 151.21 -33.87   39.0, 0 13 172  6 2024,    294.9956,      8.2457,     52.7867,      0.2740,    896.4509,      0.5642,  77014.7471,      4.8519,     48.0375,     31.8619,   -144.3385,  298.5876,0.199650
 103.82   1.35   15.0, 0 13 172  6 2024,    266.8850,     10.5373,    108.9621,      0.9548,    680.6709,      0.1301,  83276.0425,      2.3261,      1.8595,     28.8596,    -46.2801,  272.8338,0.220253
  55.30  25.20    5.0, 0  9  46  2 2024,    265.2748,      3.6575,    269.0493,      0.2558,    297.6892,      0.7831,  73756.3296,      1.4745,     18.8510,    -15.8069,    131.0275,  265.6252,0.226020
 151.21 -33.87   39.0, 0 10 135  5 2024,    309.3046,     19.9814,    233.1690,      0.6643,    393.1620,      0.4199,  70974.5364,      4.9413,     47.2751,     13.6349,   -171.3493,  310.7761,0.189899
 -46.63 -23.55  760.0, 0 15 105  4 2024,    249.9408,     14.3879,     42.3672,      0.7240,    593.5813,      0.6334,  99232.9663,      1.5886,     65.0682,    -33.2645,    -48.4359,  249.9408,0.238567
  28.05 -26.20 1753.0, 0 14 228  8 2024,    287.0578,      5.6274,    239.7084,      0.1896,    761.7432,      0.6084,  97281.8365,      3.9207,     86.2232,    -36.8857,    163.8459,  290.2632,0.206309
 -46.63 -23.55  760.0, 0 13 172  6 2024,    285.3900,     12.4101,     86.4912,      0.4048,   1195.8215,      0.4772, 101174.8954,      1.1874,     36.7443,     -6.9920,    165.8890,  294.5921,0.202846
 139.69  35.69   40.0, 0  9 266  9 2024,    317.8617,     16.3462,    313.5215,      0.7737,    382.1783,      0.1227,  76062.5974,      2.5868,     23.2367,     -8.6548,    163.3243,  318.6992,0.183561
  55.30  25.20    5.0, 0 15 105  4 2024,    242.8844,      2.3522,    162.8465,      0.8093,   1307.0455,      0.6982,  89729.8546,      3.8902,     55.9494,     28.4557,    114.0668,  250.2648,0.238308
 139.69  35.69   40.0, 0  8 325 11 2024,    263.1156,      7.5273,    347.8660,      0.8567,    372.7553,      0.7195,  82971.3957,      3.7869,     86.7662,     24.8271,    178.3575,  263.1156,0.228028
 -46.63 -23.55  760.0, 0 11 202  7 2024,    290.2611,     15.7204,    242.5669,      0.8205,    139.5882,      0.0357,  61173.9573,      0.8127,     62.4498,    -41.3768,    -28.5027,  290.2611,0.206311
 139.69  35.69   40.0, 0 13 172  6 2024,    270.7679,     16.3289,    333.0471,      0.6978,    863.4348,      0.4726,  96351.4714,      3.1706,     35.9770,    -23.5514,    172.3359,  273.1104,0.220032
 -87.63  41.88  181.0, 0 13 172  6 2024,    274.5991,      8.4329,     91.8482,      0.9041,   1089.4066,      0.4134,  78248.7029,      4.0541,     17.0879,     20.4462,    131.8317,  282.0451,0.212884
-122.00  37.50   25.0, 0 12  75  3 2024,    310.2068,     16.1559,     35.7000,      0.9397,    897.0581,      0.8799,  80272.5279,      0.8934,      3.2236,    -33.2511,    -52.1043,  311.1890,0.189569
 151.21 -33.87   39.0, 0 14 228  8 2024,    305.1019,     24.4495,    115.9712,      0.6189,     82.3096,      0.1853,  73883.9899,      2.1427,     75.9646,     34.2849,    102.9547,  305.3854,0.194212
 139.69  35.69   40.0, 0 14 228  8 2024,    268.1057,      7.3220,    254.6631,      0.7613,    224.8798,      0.5038,  82356.3343,      4.3928,     37.5581,    -32.3387,   -161.2699,  268.6544,0.223596
 139.69  35.69   40.0, 0 10 135  5 2024,    267.8786,     20.3195,     31.3543,      0.1193,    554.2340,      0.5086,  66568.4597,      2.9898,     32.3779,     43.2343,      8.7092,  268.9520,0.223358
 -87.63  41.88  181.0, 0 10 135  5 2024,    236.9606,     11.5578,     28.1032,      0.9146,   1140.7005,      0.0537,  91853.3427,      4.7523,     75.0308,     20.6020,   -110.6586,  242.7569,0.244314
 139.69  35.69   40.0, 0 12  75  3 2024,    319.4464,      2.8975,    310.3319,      0.2534,   1013.2415,      0.6813,  87525.1072,      4.0234,     31.5693,      9.5549,    119.4627,  323.5352,0.179692
 139.69  35.69   40.0, 0  8 325 11 2024,    254.4863,      6.2042,    352.5431,      0.0250,    359.3609,      0.4103,  73446.4107,      3.5251,     51.3394,      9.9886,      3.5458,  256.2432,0.233525
-122.00  37.50   25.0, 0  9 266  9 2024,    234.6618,      8.6278,    210.5061,      0.9269,    194.9602,      0.9198,  99692.2098,      2.3479,      3.2794,    -14.6976,     62.4481,  234.7751,0.250700
-122.00  37.50   25.0, 0  8 325 11 2024,    277.5299,      4.7303,    328.0248,      0.9763,    446.1983,      0.8372,  96639.1225,      3.3185,     87.3072,     -6.4465,     34.4197,  277.5478,0.216482
 139.69  35.69   40.0, 0 10 135  5 2024,    296.8502,     11.4158,    336.3585,      0.0464,    265.4260,      0.4096,  78321.3694,      3.2293,     61.5368,     21.0342,    126.0259,  296.8502,0.201040
  55.30  25.20    5.0, 0 13 172  6 2024,    278.7777,     20.7762,     39.3390,      0.9101,    784.8499,      0.9977, 101091.5020,      2.4925,     88.5695,    -42.9271,     72.7729,  278.7802,0.215496
-122.00  37.50   25.0, 0  9  46  2 2024,    316.6179,     18.5796,    244.5421,      0.7544,    608.4404,      0.3959,  73702.8940,      1.1834,     17.4818,    -23.7148,    -88.1471,  318.9370,0.183370
  55.30  25.20    5.0, 0 12  75  3 2024,    239.7700,     14.6613,    334.8201,      0.6479,     68.0945,      0.3605,  95970.9046,      4.0229,     12.1962,     10.9145,   -151.5303,  240.0622,0.246470
 -46.63 -23.55  760.0, 0 12  75  3 2024,    276.8548,      0.3640,    205.3641,      0.1815,   1138.4724,      0.8162,  83875.4769,      3.2416,     23.1305,    -43.3872,   -157.2834,  281.6944,0.213164
 151.21 -33.87   39.0, 0 16 299 10 2024,    309.7152,      6.6009,      2.8879,      0.1835,    488.7481,      0.6998,  95037.3000,      2.5838,     65.2007,      4.7742,     94.4547,  312.2846,0.188692
-112.07  33.45  331.0, 0  8 325 11 2024,    266.0507,      9.4265,    138.4950,      0.5527,   1098.3824,      0.9254,  87806.8984,      4.5717,      6.4719,     25.1472,   -148.3972,  266.2340,0.225533
  28.05 -26.20 1753.0, 0  6  15  1 2024,    321.1788,     12.3913,    118.1738,      0.6971,   1153.2055,      0.6841,  91746.0977,      1.2957,     26.8523,    -23.7147,   -168.9537,  321.5834,0.181253
 103.82   1.35   15.0, 0 12  75  3 2024,    283.6429,     18.3460,     85.6900,      0.3789,   1264.2534,      0.5694,  94246.1288,      1.9420,      2.7274,     22.8168,     68.6866,  288.2506,0.207919
  55.30  25.20    5.0, 0 11 202  7 2024,    284.0103,      7.0796,     95.2414,      0.7416,    324.7184,      0.6828,  77270.2194,      4.9529,     48.3638,     -1.3285,    -47.2581,  285.3419,0.210246
 -46.63 -23.55  760.0, 0  9 266  9 2024,    297.4628,      6.3420,      8.7066,      0.6160,    552.0411,      0.1933,  94260.6670,      2.9893,     13.8679,     34.8016,    107.4469,  300.5886,0.198049
 139.69  35.69   40.0, 0  9 266  9 2024,    250.8293,     23.7409,    307.3882,      0.3811,    550.8741,      0.5091,  84561.3462,      1.9514,     59.1835,     27.4205,     73.3317,  250.8293,0.237857
 139.69  35.69   40.0, 0  9 266  9 2024,    282.1039,     11.6975,     73.3454,      0.5893,    951.6507,      0.7809,  82672.8204,      4.1030,     31.6223,    -34.3544,     38.5194,  282.9162,0.212187
 103.82   1.35   15.0, 0  8 325 11 2024,    282.7952,      9.1059,    265.7285,      0.6016,     35.5356,      0.6104,  67210.0847,      2.4158,     75.0844,    -42.4190,    -39.6109,  282.9256,0.212180
 -46.63 -23.55  760.0, 0 15 105  4 2024,    270.6624,      8.4876,    115.4373,      0.8862,    218.3726,      0.0699,  79363.2401,      1.9362,     68.4029,     32.4840,     67.6139,  272.4980,0.220522
  -0.13  51.51   11.0, 0  9  46  2 2024,    274.7127,     11.8050,    252.2100,      0.4976,    798.4607,      0.3478,  70782.1009,      4.7750,     45.7655,     -9.2537,    -82.2723,  278.8199,0.215464
 139.69  35.69   40.0, 0 15 105  4 2024,    300.2267,      7.2453,    195.9303,      0.6961,   1081.3957,      0.9477,  79832.6640,      4.1494,      0.0802,    -12.2717,    -94.9588,  300.8107,0.197871
  28.05 -26.20 1753.0, 0 12 355 12 2024,    263.7526,     22.3908,     33.1292,      0.6955,    718.7492,      0.9659, 101239.4286,      4.8491,     61.5476,     24.5457,     73.6653,  263.8165,0.227467
 139.69  35.69   40.0, 0  8 325 11 2024,    268.3469,     24.3428,    246.6479,      0.2607,    467.4316,      0.1276,  65203.3067,      2.7192,     55.0842,     43.8899,   -165.0487,  268.3469,0.223842
  -0.13  51.51   11.0, 0 15 105  4 2024,    285.4967,      0.2306,    298.3131,      0.1345,   1053.1891,      0.4946,  83889.9075,      1.9483,     24.3121,    -34.1284,     55.1298,  298.4845,0.199732
  -0.13  51.51   11.0, 0 12 355 12 2024,    282.6598,      9.6615,    325.4409,      0.4663,   1268.4786,      0.3616,  60586.1483,      0.5064,     88.4916,     14.4880,    163.8056,  282.6598,0.212392
 139.69  35.69   40.0, 0  6  15  1 2024,    282.3823,     13.2236,     43.0158,      0.2863,    760.2007,      0.0685,  85256.4362,      4.8515,      9.4359,     -2.5473,     18.0959,  282.3823,0.212614
 -46.63 -23.55  760.0, 0 14 228  8 2024,    305.5627,      1.3005,    131.8480,      0.0526,    223.9063,      0.1369,  86610.9686,      2.2506,     19.0651,     27.2361,     70.7746,  309.4447,0.190964
 -46.63 -23.55  760.0, 0 11 202  7 2024,    272.5850,      0.4594,     36.2901,      0.5365,   1057.9094,      0.2809,  60223.5941,      3.3018,     51.3328,     -2.9920,    -59.6246,  280.4293,0.214177
 139.69  35.69   40.0, 0  6  15  1 2024,    257.6190,     13.8203,    236.6549,      0.6663,   1329.6889,      0.1391,  64815.3352,      1.4837,     89.6697,     43.2057,     68.4189,  257.6190,0.232425
  55.30  25.20    5.0, 0 11 202  7 2024,    261.3221,     13.2040,     55.7160,      0.4969,    729.2952,      0.8690,  84637.5146,      3.9641,      5.9411,      1.2858,     39.5431,  262.2158,0.228747
 -87.63  41.88  181.0, 0 16 299 10 2024,    291.4529,     17.5797,    188.9021,      0.3395,    241.0961,      0.3837,  71091.1647,      1.8264,     42.8311,    -39.4947,    -78.7397,  291.4529,0.205358
  28.05 -26.20 1753.0, 0 12 355 12 2024,    238.6442,      2.9254,    331.9711,      0.7061,    551.7096,      0.9843,  98801.9549,      3.2504,     34.1321,     29.5905,     97.6200,  238.7866,0.247491
 103.82   1.35   15.0, 0  8 325 11 2024,    238.6331,     15.5574,    242.2003,      0.0420,    908.7737,      0.5181,  69865.2668,      3.1317,     85.1914,    -30.3498,    -54.5389,  241.4860,0.245331
-122.00  37.50   25.0, 0 13 172  6 2024,    254.7067,      0.8044,    192.4287,      0.7290,   1342.4863,      0.1654,  83739.8286,      2.4412,     60.4825,     30.1900,    146.7023,  267.0101,0.224912
 103.82   1.35   15.0, 0  9  46  2 2024,    263.1032,     10.2205,     23.5752,      0.0792,   1051.7752,      0.3523,  85064.6668,      0.5749,     43.1909,     33.4335,    -76.1023,  274.0989,0.219241
  -0.13  51.51   11.0, 0 14 228  8 2024,    316.9810,      0.0158,    347.5399,      0.7514,    742.5985,      0.4078,  89090.2449,      2.1407,     15.1656,     21.7128,    -71.4441,  325.9305,0.177776
  -0.13  51.51   11.0, 0 16 299 10 2024,    312.0100,      6.9881,    316.2691,      0.9427,    937.0017,      0.9208,  70450.0320,      1.8740,     27.2667,     13.4745,   -106.7598,  312.0100,0.188912
  -0.13  51.51   11.0, 0 15 105  4 2024,    309.5674,     21.4424,    199.7925,      0.1458,    655.7916,      0.9560,  75880.1220,      3.1956,     64.8246,     13.9926,     39.9558,  309.7480,0.190722
 -87.63  41.88  181.0, 0 10 135  5 2024,    293.9842,     15.6222,    199.4579,      0.9152,   1118.8291,      0.1891,  95486.3898,      2.3767,     14.9648,     30.8639,    -58.1247,  301.1277,0.197618
 -46.63 -23.55  760.0, 0  9 266  9 2024,    250.1790,     13.8231,    136.0076,      0.5949,   1294.0057,      0.1724,  69713.8363,      0.8638,      4.3737,    -27.3049,     88.0396,  258.5503,0.231680
-112.07  33.45  331.0, 0 12 355 12 2024,    281.5872,     15.7358,    340.6988,      0.0345,    702.4796,      0.4115,  60126.3640,      1.5062,     61.7225,     28.8382,     95.1377,  282.3957,0.212603
 -87.63  41.88  181.0, 0 13 172  6 2024,    238.5284,     15.0071,    224.8947,      0.1979,    132.4531,      0.7579,  94363.9571,      2.2493,     29.5593,     -6.5488,    143.3875,  238.7605,0.247512
  55.30  25.20    5.0, 0 13 172  6 2024,    271.0564,      8.0935,    101.3430,      0.0148,   1358.8792,      0.3924,  66869.1156,      3.9795,     38.7041,     23.3295,    -13.9364,  279.1101,0.215232
 -46.63 -23.55  760.0, 0 14 228  8 2024,    259.5858,     18.9761,    171.8919,      0.6127,   1035.6886,      0.4011,  94224.4641,      1.6632,     24.1055,     -8.8985,   -153.9653,  263.7740,0.227501
 103.82   1.35   15.0, 0  9  46  2 2024,    280.1816,      8.2905,    196.9195,      0.7914,     54.3832,      0.4568,  79124.5562,      1.6476,     48.6074,     14.0825,    130.8157,  280.1816,0.214375
-112.07  33.45  331.0, 0 13 172  6 2024,    309.7551,      8.4533,    219.0616,      0.2990,   1318.4345,      0.6986,  92371.1289,      3.1421,      3.3553,     18.3578,     -6.9835,  315.0942,0.186445
 151.21 -33.87   39.0, 0 13 172  6 2024,    276.9175,      1.6353,    129.4720,      0.1078,    507.9050,      0.6298,  66732.0809,      2.7195,     78.5182,    -27.1218,   -123.1344,  278.5362,0.215691
  55.30  25.20    5.0, 0  6  15  1 2024,    311.7632,     11.5847,    285.8957,      0.3372,   1193.3156,      0.3735,  66481.7882,      2.4781,     44.2549,      8.6257,    122.1963,  311.7632,0.189109
 139.69  35.69   40.0, 0  6  15  1 2024,    286.4458,     23.6587,    112.6205,      0.2462,    415.2394,      0.4088,  78094.0179,      1.5620,     15.7189,    -44.6842,     62.7957,  286.4458,0.209363
-122.00  37.50   25.0, 0  8 325 11 2024,    310.5176,     16.5548,     88.7777,      0.4552,    908.0163,      0.5868,  63720.3949,      0.8348,     30.0489,    -31.3680,    -57.6155,  313.3202,0.187864
-112.07  33.45  331.0, 0  9  46  2 2024,    285.7904,     14.3562,     50.0272,      0.5197,    311.6909,      0.5416,  90572.5417,      3.2451,     74.9547,     -9.7348,    -68.3567,  287.0356,0.208891
 -87.63  41.88  181.0, 0 14 228  8 2024,    262.0508,     22.9684,    123.6689,      0.9357,    524.5456,      0.7606,  60716.4317,      3.0537,     72.5148,     -3.6681,    108.6931,  262.4692,0.228545
 139.69  35.69   40.0, 0  9 266  9 2024,    307.3755,      5.5083,    233.7619,      0.7540,   1196.9474,      0.4699,  74483.4681,      4.2768,     11.0389,     38.9984,    -92.3729,  313.7929,0.187486
  55.30  25.20    5.0, 0 12 355 12 2024,    248.6865,     12.8423,     58.8142,      0.9094,   1307.4275,      0.7579,  86188.3120,      2.6969,     61.5897,     41.0478,    122.1755,  248.6865,0.239571
  -0.13  51.51   11.0, 0 12  75  3 2024,    288.4683,     14.3364,     15.6949,      0.9937,    383.0855,      0.1263,  77050.5514,      4.9255,     35.8195,     40.3424,   -107.7025,  289.2741,0.207101
-122.00  37.50   25.0, 0  9 266  9 2024,    257.9835,     22.3107,     26.7579,      0.9363,    866.5728,      0.0460,  77229.4225,      2.2704,     25.2496,     44.6989,    -74.1959,  261.3973,0.229402
-122.00  37.50   25.0, 0  6  15  1 2024,    280.6959,      2.9222,     55.2016,      0.8474,   1043.6597,      0.5274,  94976.8797,      2.1948,     75.6306,    -26.3921,   -123.1791,  287.6737,0.208381
  28.05 -26.20 1753.0, 0 14 228  8 2024,    266.3153,     16.9207,     86.1237,      0.4424,   1048.0087,      0.3853,  87815.8768,      3.1239,     14.2423,     35.4371,     83.7249,  269.4094,0.222992
-122.00  37.50   25.0, 0 14 228  8 2024,    281.2589,      6.6778,    353.1470,      0.0030,    853.8132,      0.6778,  94510.0079,      3.0141,     72.5977,     39.5110,    -10.4939,  282.8866,0.212211
 139.69  35.69   40.0, 0 12  75  3 2024,    273.5282,     21.2017,    132.5263,      0.2578,    264.2280,      0.1521,  73306.4559,      4.8889,      5.8682,    -27.6429,     -8.7987,  274.6296,0.218816
 103.82   1.35   15.0, 0 14 228  8 2024,    308.7345,     14.7776,    277.2186,      0.1318,   1018.1790,      0.6554,  69542.2026,      3.9458,     30.8115,      4.5651,    -50.2491,  310.2771,0.190298
 -46.63 -23.55  760.0, 0  8 325 11 2024,    277.7758,      6.0800,     74.8300,      0.5362,    684.6263,      0.8609,  82116.2414,      2.9747,     44.8716,     16.8263,   -155.3250,  278.6549,0.215596
  -0.13  51.51   11.0, 0 15 105  4 2024,    294.9749,      2.4281,      2.7136,      0.8564,    634.6436,      0.2995,  69219.7374,      1.2024,     32.7577,     14.1273,    130.5607,  302.7860,0.196291
  -0.13  51.51   11.0, 0  6  15  1 2024,    260.8529,      7.9774,    234.3136,      0.0099,     12.0786,      0.4487,  83739.8173,      0.5529,     16.1295,    -32.3826,    -70.8442,  260.8868,0.229811
 103.82   1.35   15.0, 0  6  15  1 2024,    286.0253,     18.5212,    255.0056,      0.8296,    970.5763,      0.4064,  92703.8023,      2.0886,     44.9770,     -1.0423,    105.8675,  286.0253,0.209700
 -46.63 -23.55  760.0, 0  8 325 11 2024,    290.7061,      3.6692,    208.9222,      0.9904,    974.6618,      0.6455,  84126.3587,      1.8405,     58.5482,    -20.5948,    -74.5132,  298.7759,0.199499
-122.00  37.50   25.0, 0 16 299 10 2024,    271.6763,      2.0859,    114.6308,      0.5192,    562.1236,      0.5842,  97491.1940,      4.4725,     27.5477,    -22.4475,      7.8248,  274.4274,0.218978
 -87.63  41.88  181.0, 0  8 325 11 2024,    289.3475,     23.7905,    253.1868,      0.4174,    401.6757,      0.9911,  73275.5471,      0.9000,     25.5271,     -5.7667,    -54.3646,  289.3661,0.207027
 -87.63  41.88  181.0, 0 12 355 12 2024,    252.1288,      3.4351,      7.5577,      0.6086,   1222.9250,      0.7018,  88782.1980,      2.5344,     19.9674,     30.6406,    106.2326,  254.2884,0.235089
 -87.63  41.88  181.0, 0  9 266  9 2024,    296.4003,     12.5950,    266.5513,      0.7919,    917.2058,      0.7026,  82726.2105,      1.4443,     58.2925,    -43.5830,    -96.5815,  298.7079,0.199554
