location,time,T_amb,wind_speed,wind_dir,humidity,irradiance,cloud_cover,pressure,pv_height,pitch,roll,yaw,T_operating,eta
-112.07  33.45  331.0, 0 14 228  8 2024,    235.8818,     17.2146,    312.9115,      0.2485,   1141.7383,      0.9267,  85057.0610,      0.9683,     17.9090,      7.1581,    -47.9680,  236.6026,0.249238
  55.30  25.20    5.0, 0 11 202  7 2024,    317.2035,      9.3910,    131.0048,      0.6770,   1286.6043,      0.2856,  95285.3394,      3.1560,     18.7073,    -35.4524,    162.1061,  326.2027,0.177558
-112.07  33.45  331.0, 0 13 172  6 2024,    306.2429,     16.0171,    240.4699,      0.6380,    791.1515,      0.0171,  96401.8693,      0.5883,     67.7521,    -13.6678,   -112.8815,  307.4385,0.192569
  55.30  25.20    5.0, 0 11 202  7 2024,    252.1370,      6.0177,    358.4495,      0.2219,   1055.7123,      0.6307,  70303.9392,      3.6215,     85.5890,     34.6579,    -72.1722,  253.9029,0.235398
  28.05 -26.20 1753.0, 0  8 325 11 2024,    317.9356,     19.8532,    329.5729,      0.7732,   1324.0512,      0.2149,  60905.6270,      2.2011,     54.5535,    -14.9581,   -178.3103,  320.1711,0.182383
-122.00  37.50   25.0, 0 14 228  8 2024,    261.8371,     14.8746,    313.0209,      0.4763,    635.0980,      0.5914,  63099.8569,      2.1176,     86.5608,     15.8040,   -147.0287,  261.8371,0.229050
 -87.63  41.88  181.0, 0  8 325 11 2024,    264.1841,     18.2641,    257.3849,      0.0756,    332.3581,      0.2385,  80289.7186,      4.5311,     80.5975,     -4.5449,    -30.2853,  265.8949,0.225804
-112.07  33.45  331.0, 0  9 266  9 2024,    317.5796,      2.5018,    193.4410,      0.0855,    463.3264,      0.4349,  62088.1093,      2.7434,     52.2416,    -16.3894,    112.2726,  317.5796,0.184456
  55.30  25.20    5.0, 0  8 325 11 2024,    263.7719,      0.6502,    164.2142,      0.5102,     78.8785,      0.7348,  96153.8325,      3.8816,     22.2473,     25.8772,    -23.4680,  264.0912,0.227247
-112.07  33.45  331.0, 0 10 135  5 2024,    302.2889,     23.7278,    164.5262,      0.8314,   1326.4301,      0.0844,  84184.5539,      3.1698,     46.6703,     38.0125,    129.1509,  303.6943,0.195565
 103.82   1.35   15.0, 0 10 135  5 2024,    268.2773,     19.7075,     82.7466,      0.0458,    898.1278,      0.9517, 100421.4259,      3.8842,      8.4511,    -17.5222,    -47.0519,  268.5191,0.223705
 -46.63 -23.55  760.0, 0 10 135  5 2024,    235.4306,     17.0895,    335.8201,      0.8066,    814.7622,      0.8236,  76594.7398,      1.3782,     27.0618,     34.1323,   -148.8572,  236.5766,0.249259
 -46.63 -23.55  760.0, 0  6  15  1 2024,    238.3005,     11.3530,    226.0415,      0.9700,    712.0456,      0.1851,  86457.7097,      3.7472,     30.6988,     19.6382,   -153.7641,  239.3794,0.247016
  28.05 -26.20 1753.0, 0  9 266  9 2024,    304.7493,     15.3538,    287.9741,      0.6551,    416.1502,      0.9896,  67089.4668,      1.2060,      3.4122,    -43.2363,     20.5661,  304.7744,0.194700
-112.07  33.45  331.0, 0  9 266  9 2024,    266.0229,     11.0777,     17.2012,      0.0531,     18.2789,      0.8202,  62938.0992,      1.4584,     50.9933,     29.4440,     34.0858,  266.0365,0.225691
  -0.13  51.51   11.0, 0 15 105  4 2024,    254.6447,     10.4152,    278.6499,      0.8934,    474.5529,      0.7275,  83729.0269,      2.8800,     86.4380,      3.6023,    128.2328,  255.1121,0.234430
 139.69  35.69   40.0, 0 12  75  3 2024,    240.8831,      0.8139,    110.2866,      0.9938,    670.5257,      0.6732,  63080.9413,      3.4004,     44.5115,     21.3725,    152.6273,  241.9337,0.244973
 -46.63 -23.55  760.0, 0  9  46  2 2024,    250.4158,     18.8799,    202.2583,      0.4715,   1130.9332,      0.2441,  71936.1976,      0.8460,     23.0824,    -18.4673,    -53.3910,  258.6169,0.231626
 -87.63  41.88  181.0, 0 13 172  6 2024,    319.4661,      4.7861,    301.9791,      0.8080,    429.3714,      0.0173,  76654.4464,      2.4455,     26.9205,     24.1727,   -168.7551,  325.0671,0.178466
 103.82   1.35   15.0, 0  8 325 11 2024,    239.4642,     14.2397,    169.8193,      0.9686,    997.1975,      0.3216,  97997.4802,      4.4100,     60.6495,     24.7302,    122.8903,  239.4642,0.246949
  -0.13  51.51   11.0, 0 10 135  5 2024,    246.0212,      6.3630,    120.4876,      0.9154,    775.1280,      0.8410,  68342.4571,      1.6765,     89.8562,    -41.4708,     17.2339,  246.5276,0.241298
 -87.63  41.88  181.0, 0 11 202  7 2024,    309.6660,      3.3551,     28.6306,      0.6243,   1185.2605,      0.3236,  67138.3705,      2.9607,     45.5016,      5.1724,   -170.6280,  317.6450,0.184404
  28.05 -26.20 1753.0, 0 10 135  5 2024,    257.3759,     22.6842,    160.7402,      0.6807,     68.3999,      0.3482,  94684.1950,      2.1131,     71.9795,    -17.7795,    147.2002,  257.5134,0.232509
 151.21 -33.87   39.0, 0 12 355 12 2024,    312.3656,      4.7517,     12.0783,      0.1024,    258.0490,      0.3947,  63732.1590,      4.7145,     69.0667,     -9.3834,     73.4037,  313.3214,0.187863
 103.82   1.35   15.0, 0 10 135  5 2024,    291.1468,     23.6937,    330.4521,      0.3983,    573.1461,      0.5346,  74264.1645,      4.2311,      9.9566,    -25.1120,   -176.7838,  292.4199,0.204584
 151.21 -33.87   39.0, 0 12  75  3 2024,    246.2908,      8.3836,     28.2979,      0.5324,    666.9281,      0.6965,  85458.8128,      4.1478,     66.2308,    -38.7707,   -174.0015,  248.0554,0.240076
-112.07  33.45  331.0, 0  9  46  2 2024,    292.6394,      4.4088,    252.0968,      0.2937,    318.9976,      0.1017,  75032.2945,      4.0108,     21.9229,      8.3604,    -84.3897,  296.7108,0.201151
-122.00  37.50   25.0, 0 12  75  3 2024,    286.4625,      5.8599,    219.3685,      0.1796,    403.8087,      0.6036,  73492.1980,      0.7190,      1.9066,    -33.6790,     73.1667,  289.0121,0.207310
 151.21 -33.87   39.0, 0  6  15  1 2024,    311.4092,     22.2156,    149.8038,      0.2921,   1233.8305,      0.7754,  71661.6917,      3.9656,     37.0429,     27.1746,   -125.5643,  312.2391,0.188729
-122.00  37.50   25.0, 0 12  75  3 2024,    313.8860,     14.3970,    190.5494,      0.8305,    370.2069,      0.1752,  75896.4890,      3.6601,     62.1181,    -19.8429,    -56.5395,  315.7608,0.185911
  -0.13  51.51   11.0, 0 10 135  5 2024,    234.2803,     14.6224,    329.3338,      0.3678,    212.7533,      0.7545,  70654.4099,      3.9299,      6.7331,    -36.4515,    -36.4812,  234.5851,0.250852
 139.69  35.69   40.0, 0  9 266  9 2024,    251.6453,     10.3066,    105.9768,      0.5724,   1312.1709,      0.2321,  79268.4365,      1.8519,     81.4308,    -21.5649,    -32.0476,  262.5747,0.228460
-122.00  37.50   25.0, 0  9 266  9 2024,    295.1868,     11.8731,    106.3437,      0.3998,    999.7045,      0.3603,  73348.1096,      1.1101,     37.9906,    -17.5067,    -25.8823,  303.7456,0.195524
 -46.63 -23.55  760.0, 0  6  15  1 2024,    260.2331,      4.4809,     45.1464,      0.7777,    167.6956,      0.1727,  92179.5888,      3.7564,     71.2503,     24.5061,    124.1204,  260.2331,0.230334
 103.82   1.35   15.0, 0 16 299 10 2024,    282.1920,     13.6334,    225.6832,      0.7292,   1108.0818,      0.9619,  80330.7578,      3.1164,     20.2210,     -6.4862,    -15.1948,  282.3795,0.212616
 -87.63  41.88  181.0, 0 12 355 12 2024,    251.9682,      8.8576,    199.8188,      0.7097,    400.1886,      0.3992,  64037.5949,      1.6413,     51.3953,     11.4159,     13.3948,  255.6470,0.234002
 139.69  35.69   40.0, 0 10 135  5 2024,    241.6566,     20.4344,    247.4290,      0.9506,    146.2112,      0.8702,  66581.9954,      2.2566,      8.4192,      3.4292,   -132.0835,  241.7784,0.245097
 151.21 -33.87   39.0, 0  6  15  1 2024,    260.5395,     10.1325,    164.7071,      0.8680,   1084.1964,      0.9956,  69123.5990,      0.5707,     61.5830,     15.9867,     76.6368,  260.5395,0.230088
  -0.13  51.51   11.0, 0  6  15  1 2024,    240.3792,     12.7413,    215.0203,      0.9495,    758.7646,      0.5603,  91214.6166,      4.3435,     59.2918,      6.1958,   -121.8210,  242.3573,0.244634
  28.05 -26.20 1753.0, 0  9  46  2 2024,    304.2115,     22.5147,    168.4142,      0.4412,    368.8014,      0.3145,  93948.6744,      4.9319,     22.0830,     -6.2242,     90.8959,  304.8713,0.194623
 151.21 -33.87   39.0, 0 15 105  4 2024,    292.0064,     18.8553,    248.7667,      0.9191,   1021.9552,      0.6700,  74868.7810,      4.0088,     51.5451,    -41.4950,      7.9056,  292.0064,0.204915
 -46.63 -23.55  760.0, 0  8 325 11 2024,    315.3427,      6.3210,     40.2265,      0.7697,    765.8834,      0.4394,  89832.2186,      2.6459,     10.9583,     24.5442,     59.3916,  318.4480,0.183762
 -46.63 -23.55  760.0, 0  9  46  2 2024,    316.9085,      3.9190,     10.4699,      0.5877,    644.9943,      0.9156,  85795.7313,      2.4278,     87.6345,    -42.7876,    -56.8355,  317.4411,0.184567
 151.21 -33.87   39.0, 0  9 266  9 2024,    319.0072,     12.0689,    177.3075,      0.6446,    938.6312,      0.9919,  82527.1921,      1.0615,     15.8287,    -40.8437,    -19.1072,  319.0585,0.183273
 103.82   1.35   15.0, 0  9 266  9 2024,    234.1350,      7.7368,    258.9058,      0.5896,    672.7630,      0.4262,  95382.8099,      3.2326,     32.5131,     44.4640,   -109.0317,  237.8544,0.248236
 -87.63  41.88  181.0, 0  9 266  9 2024,    263.3282,      4.3080,    137.7713,      0.0356,    252.7904,      0.7208,  76900.8392,      1.5316,     83.2153,     25.4417,    -79.0595,  264.6047,0.226836
  28.05 -26.20 1753.0, 0 11 202  7 2024,    241.1687,     17.8728,    348.5042,      0.0820,   1332.0392,      0.9741,  71836.1110,      1.2278,     23.3867,     29.4858,     62.1556,  241.2927,0.245486
  55.30  25.20    5.0, 0 12 355 12 2024,    234.7083,     19.9330,    154.2935,      0.5916,    144.7166,      0.5686,  71806.7788,      4.2916,     10.4637,     32.6898,    -16.0532,  234.9801,0.250536
 -87.63  41.88  181.0, 0 12  75  3 2024,    292.2337,     10.3891,     86.4616,      0.2728,   1144.0982,      0.4446,  77411.7504,      2.0265,     32.6995,     28.7546,     79.5348,  297.6027,0.200438
 103.82   1.35   15.0, 0  8 325 11 2024,    316.4678,     14.4836,     24.7129,      0.9917,   1196.6930,      0.1726, 100695.3241,      4.3034,     74.7258,    -18.7327,    118.7092,  316.4678,0.185346
  -0.13  51.51   11.0, 0  9  46  2 2024,    253.5269,      5.0681,    345.0115,      0.5466,    738.1985,      0.6746,  87968.7056,      2.2631,     34.8152,    -36.6697,     95.6947,  253.5269,0.235698
 139.69  35.69   40.0, 0  9  46  2 2024,    320.6919,     17.7854,      8.3251,      0.2334,     50.4021,      0.2107,  62659.9411,      1.5174,     15.0676,     18.4883,    -91.3565,  320.9329,0.181774
 151.21 -33.87   39.0, 0  8 325 11 2024,    265.6853,     21.6460,    206.4378,      0.1851,    466.2191,      0.7395,  88146.2687,      0.6692,     53.6834,    -22.3176,   -176.2172,  266.1433,0.225605
  28.05 -26.20 1753.0, 0 12  75  3 2024,    265.3377,     17.3208,    191.9349,      0.1653,    403.8785,      0.2173,  92280.5495,      0.9200,     81.1735,     42.7044,     38.0498,  265.3377,0.226250
  -0.13  51.51   11.0, 0 13 172  6 2024,    241.5871,      5.9700,     48.9259,      0.9765,    217.4105,      0.2568,  70442.6280,      1.4193,     11.2217,    -24.6182,    -83.2412,  244.0569,0.243275
  55.30  25.20    5.0, 0 15 105  4 2024,    300.9514,      2.3594,    149.9009,      0.7710,   1305.0713,      0.0590,  69028.6017,      2.6509,     70.9477,     -1.1107,    151.2968,  314.7585,0.186713
 -46.63 -23.55  760.0, 0 12 355 12 2024,    287.1324,     21.4094,    272.4607,      0.7232,    543.9704,      0.2532,  80350.0477,      3.4074,     59.6772,     29.1817,    -49.7829,  288.3143,0.207869
 151.21 -33.87   39.0, 0 12  75  3 2024,    294.5778,      7.0767,     90.1166,      0.5261,   1256.6047,      0.4545,  63855.2233,      2.2614,     10.5619,     44.3068,    -49.4455,  301.3142,0.197469
  -0.13  51.51   11.0, 0 12 355 12 2024,    319.2991,     11.4718,    185.4024,      0.8537,    939.2528,      0.0593,  60978.7184,      0.5742,     31.8407,    -38.5601,     38.1348,  327.6123,0.176430
  55.30  25.20    5.0, 0  9 266  9 2024,    241.3422,      4.5991,    253.5708,      0.6256,   1303.1997,      0.8322, 100137.0006,      1.5060,     76.9425,     24.9618,     77.4819,  241.3422,0.245446
  -0.13  51.51   11.0, 0  9  46  2 2024,    322.6168,      1.7833,      5.0164,      0.2453,   1035.5482,      0.3033,  78245.4081,      4.7915,      5.3090,    -29.0598,   -113.9054,  327.6650,0.176388
-122.00  37.50   25.0, 0 14 228  8 2024,    267.7345,     11.1312,    286.2151,      0.8132,    203.9800,      0.5977,  99774.9665,      2.3858,     33.9622,      2.6957,   -118.7499,  268.0826,0.224054
 139.69  35.69   40.0, 0 15 105  4 2024,    289.3832,     18.9849,     79.8063,      0.0610,    827.6135,      0.6388,  64607.8270,      2.5690,     13.9067,    -26.8131,   -141.7416,  290.3923,0.206206
-112.07  33.45  331.0, 0 16 299 10 2024,    321.6844,      8.1232,    179.8698,      0.9123,    218.2836,      0.8784,  69646.9548,      3.3264,     54.4681,    -32.0983,    150.9212,  321.7411,0.181127
-112.07  33.45  331.0, 0 14 228  8 2024,    273.7721,      2.0072,     17.5915,      0.0010,   1154.5881,      0.1869,  66645.6228,      2.8088,     17.2021,     -9.9765,    -54.0279,  291.5951,0.205244
  28.05 -26.20 1753.0, 0 11 202  7 2024,    301.2955,     21.2352,    246.1855,      0.0118,    961.7402,      0.3024,  71993.9373,      0.6645,     67.2979,    -26.1740,    167.0761,  307.3471,0.192642
  28.05 -26.20 1753.0, 0 16 299 10 2024,    293.4323,      2.8275,    170.3939,      0.6632,   1166.1425,      0.8348,  87678.1635,      1.7490,     10.0904,    -16.3802,   -150.9736,  295.7534,0.201917
 151.21 -33.87   39.0, 0 16 299 10 2024,    259.0885,     12.1510,    283.8582,      0.4443,   1119.0778,      0.3446,  99101.9191,      1.4727,     69.7878,      8.9435,    -55.8097,  259.0885,0.231249
 139.69  35.69   40.0, 0 13 172  6 2024,    234.1680,     23.2112,    227.2736,      0.3893,    746.8566,      0.9575,  89491.4501,      3.0989,     64.6011,     14.3239,   -172.3307,  234.2045,0.251156
 103.82   1.35   15.0, 0 14 228  8 2024,    250.0593,      2.0645,    353.6816,      0.6817,    337.5401,      0.4739,  70204.1600,      3.1195,     25.0780,     21.8555,    130.0901,  254.1815,0.235175
-122.00  37.50   25.0, 0  6  15  1 2024,    264.9816,     20.5081,    266.3872,      0.2712,   1151.3075,      0.8578,  92907.0197,      2.1195,     49.4898,    -31.8905,    -29.4080,  265.5790,0.226057
 139.69  35.69   40.0, 0 14 228  8 2024,    292.2610,     23.2362,    336.8302,      0.5188,   1105.5924,      0.2202,  73550.9310,      2.7024,     74.4579,     13.4925,    -28.7474,  293.5788,0.203657
 -87.63  41.88  181.0, 0  8 325 11 2024,    246.1547,     17.4111,    242.1576,      0.3402,     30.8615,      0.5105,  68778.9381,      0.9589,     18.8604,     -0.0167,     54.5007,  246.1553,0.241596
  55.30  25.20    5.0, 0 13 172  6 2024,    286.0911,     15.4548,    173.1763,      0.9657,   1327.1782,      0.5617,  69455.2429,      1.4362,     70.7962,     29.2527,    139.0543,  288.8702,0.207424
 151.21 -33.87   39.0, 0 11 202  7 2024,    243.5046,     20.5979,     72.3387,      0.1850,    459.2280,      0.5618,  86919.3533,      0.6021,     68.7047,     28.2990,     63.1303,  243.5046,0.243716
  55.30  25.20    5.0, 0 12  75  3 2024,    250.5485,      1.9551,     43.6416,      0.5808,    653.4989,      0.6938,  74617.3550,      3.1443,     63.5378,    -38.3860,     -6.2409,  253.8100,0.235472
-112.07  33.45  331.0, 0  9 266  9 2024,    233.5741,      8.2443,    331.4153,      0.2532,    973.2659,      0.5274,  67482.3253,      2.8394,     41.7492,      0.0367,     70.3183,  234.0757,0.251259
-122.00  37.50   25.0, 0 15 105  4 2024,    262.3792,      7.5753,    180.2951,      0.3679,   1326.2335,      0.3305,  90738.5080,      3.9142,     68.5261,    -27.3792,     66.3129,  273.5673,0.219666
  28.05 -26.20 1753.0, 0  9 266  9 2024,    265.5802,      6.5999,    213.4933,      0.8496,    533.4308,      0.1505,  78845.5158,      1.5708,     84.5812,     24.4575,   -133.8883,  271.9278,0.220978
  55.30  25.20    5.0, 0  8 325 11 2024,    273.3519,      8.6042,     40.9930,      0.7974,    781.2268,      0.9012,  67893.3193,      0.6697,      3.4849,    -23.2773,     -4.7135,  273.8103,0.219472
-122.00  37.50   25.0, 0 12  75  3 2024,    243.8552,      1.2017,    324.6172,      0.4885,     44.2466,      0.0457, 101014.9236,      1.1378,     78.2399,    -33.2426,    -38.5957,  244.5697,0.242864
  28.05 -26.20 1753.0, 0 14 228  8 2024,    252.8769,     21.5567,    100.8753,      0.2183,    485.8492,      0.2961,  73822.6569,      3.2393,     84.5091,     -3.9835,    142.9765,  254.6336,0.234813
-122.00  37.50   25.0, 0  8 325 11 2024,    273.5415,     10.5441,    176.9384,      0.6241,    160.0228,      0.6832,  85831.6867,      1.3021,     21.0784,    -36.4589,    -66.0725,  273.8688,0.219425
 151.21 -33.87   39.0, 0 10 135  5 2024,    241.3560,     10.1526,    228.3098,      0.6717,    790.6169,      0.4396,  95636.0256,      3.2779,      6.6968,     29.9718,    -33.1115,  243.4331,0.243774
-122.00  37.50   25.0, 0 10 135  5 2024,    315.1357,     12.7877,    249.8787,      0.2970,    254.3777,      0.7541,  63943.4786,      1.7071,     16.9004,     16.0064,    -98.7217,  315.8947,0.185804
  28.05 -26.20 1753.0, 0 14 228  8 2024,    242.3214,      2.5147,     66.9530,      0.3922,    605.8682,      0.8792,  96779.3580,      4.7772,     23.1599,      2.9515,   -104.3963,  243.1449,0.244004
  -0.13  51.51   11.0, 0 16 299 10 2024,    237.3630,     11.8709,    128.5644,      0.2626,   1014.7064,      0.6758,  90685.9986,      2.3358,     68.7956,    -30.3968,    -19.6447,  238.1427,0.248006
  28.05 -26.20 1753.0, 0 10 135  5 2024,    260.4934,     13.3762,    356.2550,      0.8471,    952.5229,      0.2479,  60460.5810,      4.3167,     43.3877,    -35.7368,     54.1365,  260.4934,0.230125
  55.30  25.20    5.0, 0 13 172  6 2024,    290.4189,     24.4664,    344.0467,      0.0893,    987.4072,      0.3550,  88836.8750,      1.5617,     21.4316,     35.2241,    -41.2231,  293.9137,0.203389
  28.05 -26.20 1753.0, 0 12  75  3 2024,    292.5000,      6.9487,      7.6617,      0.9321,   1203.4901,      0.5025,  69667.2789,      1.3224,     33.4305,    -15.2012,     16.9708,  299.1674,0.199186
